"code_ogr","nature","libelle_competence","definition","code_ogr_macro_comp","code_macro_comp","cat_comp","sous_cat_comp","transition_eco","transition_num","libelle_heterogeneite","libelle_origine"
"405350","Compétence","Effectuer des examens médicaux périodiques pour surveiller l'état de santé des employés","","300044","","Savoir-faire","Technique expert","","","",""
"405351","Compétence","Former et sensibiliser les employés aux bonnes pratiques de santé et sécurité au travail","","404513","","Savoir-faire","Transverse","","","",""
"405352","Compétence","Intervenir en cas de crise sanitaire au sein de l'entreprise (épidémie, intoxication, etc.)","","300055","","Savoir-faire","Technique","","","",""
"405353","Compétence","Identifier et évaluer les risques liés aux conditions de travail (bruit, produits chimiques, stress, etc.)","","300040","","Savoir-faire","Technique expert","","","",""
"405354","Compétence","Mettre en place des actions pour prévenir les accidents du travail et les maladies professionnelles","","300046","","Savoir-faire","Technique expert","","","",""
"405355","Compétence","Conseiller sur l'aménagement des postes de travail","","300046","","Savoir-faire","Technique expert","","","",""
"405357","Compétence","Informer et sensibiliser le public sur les comportements et pratiques de santé pour prévenir les maladies","","300028","","Savoir-faire","Transverse","","","",""
"405358","Compétence","Organiser et administrer des programmes de vaccination et de dépistage pour détecter précocement des maladies","","300044","","Savoir-faire","Technique expert","","","",""
"405359","Compétence","Offrir des conseils personnalisés sur la nutrition, l'exercice physique, la gestion du stress","","404513","","Savoir-faire","Transverse","","","",""
"405360","Compétence","Surveiller l'état de santé des populations à risque et intervenir pour limiter la propagation des maladies","","300044","","Savoir-faire","Technique expert","","","",""
"405361","Compétence","Travailler avec d'autres professionnels de la santé et des organisations communautaires pour développer des programmes de prévention","","300396","","Savoir-faire","Technique expert","","","",""
"405365","Compétence","Effectuer des analyses chimiques et microbiologiques des raisins, des moûts et des vins","","300078","","Savoir-faire","Technique","","","",""
"405368","Compétence","Analyser les caractéristiques des sols et du terroir pour déterminer les types de culture et les variétés de vignes adaptées","","300294","","Savoir-faire","Technique","","","",""
"405369","Compétence","Surveiller la croissance des vignes tout au long de la saison et identifier les besoins d'intervention (taille, traitement,...)","","300294","","Savoir-faire","Technique","","","",""
"405373","Compétence","Evaluer la qualité du bois","","300254","","Savoir-faire","Technique expert","","","",""
"405377","Compétence","Installer et paramétrer des logiciels de réseau","","300198","","Savoir-faire","Technique","","O","",""
"405378","Compétence","Prendre les mesures pour la réalisation de l'équipement optique ou radio et établir la fiche d'exécution des travaux","","300130","","Savoir-faire","Technique","","","",""
"405379","Compétence","Surveiller les données de performance du réseau, identifier les anomalies et proposer les mesures correctives","","300130","","Savoir-faire","Technique","","","",""
"405380","Compétence","Réaliser les raccordements électriques et mécaniques des équipements et des accessoires","","300220","","Savoir-faire","Technique","","","",""
"405381","Compétence","Etablir un rapport d'intervention sur outil informatique interne ou outil du client","","300408","","Savoir-faire","Technique expert","","O","",""
"405382","Compétence","Effectuer la mise à jour de logiciels","","402007","","Savoir-faire","Technique","","O","",""
"405383","Compétence","Réaliser des opérations de maintenance de l'environnement technique (armoire électrique, serrurerie, espaces verts,…)","","402007","","Savoir-faire","Technique","","","",""
"405384","Compétence","Respecter le temps d'intervention prévu","","300308","","Savoir-faire","Technique","","","",""
"405385","Compétence","Contrôler un équipement ou matériel de sécurité (EPI, harnais…)","","300172","","Savoir-faire","Technique expert","","","",""
"405386","Compétence","Communiquer au client les solutions et préconisations techniques","","300364","","Savoir-faire","Technique","","","",""
"405387","Compétence","Assurer les opérations de raccordement de réseaux spécifiques (couverture spécifique, évènementiel, …)","","300204","","Savoir-faire","Technique","","O","",""
"405388","Compétence","Adapter les méthodes de travail au niveau de risques des milieux électriques","","300147","","Savoir-faire","Transverse","","","",""
"405389","Compétence","Identifier et évaluer les risques potentiels liés à l'environnement (variation des conditions climatiques)","","300149","","Savoir-faire","Technique expert","O","","",""
"405390","Compétence","Respecter les règles de sécurité dont le port des EPI et la tenue vestimentaire adaptée","","300448","","Savoir-faire","Transverse","","","",""
"405391","Compétence","Assurer les relations et le suivi avec les différentes parties prenantes du projet (sous-traitants, fournisseurs, clients finaux, collectivités, opérateurs)","","300316","","Savoir-faire","Technique expert","","","",""
"405392","Compétence","Installer et connecter des câbles de fibre optique","","300220","","Savoir-faire","Technique","","","",""
"405393","Compétence","Réaliser les raccordements des équipements et des accessoires","","300220","","Savoir-faire","Technique","","","",""
"405394","Compétence","Réaliser et interpréter les mesures de réseaux optiques (réflectométrie, photométrie…)","","300220","","Savoir-faire","Technique","","","",""
"405395","Compétence","Tester les connexions optiques pour s'assurer qu'elles fonctionnent correctement","","300220","","Savoir-faire","Technique","","","",""
"405396","Compétence","Dépanner et réparer les câbles à fibre optique","","300182","","Savoir-faire","Technique","","","",""
"405397","Compétence","Réaliser des opérations de soudage de fibre optique","","300233","","Savoir-faire","Technique","","","",""
"405398","Compétence","Sélectionner le matériel à partir du schéma, du plan de câblage ou de la puissance des appareils","","300152","","Savoir-faire","Technique","","","",""
"405400","Compétence","Evaluer la faisabilité horaire et confirmer l'intervention","","300184","","Savoir-faire","Technique","","","",""
"405401","Compétence","Exécuter une prestation d'assistance technique","","300184","","Savoir-faire","Technique","","","",""
"405402","Compétence","Reformuler dans un langage approprié les solutions mises en œuvre","","300184","","Savoir-faire","Technique","","","",""
"405403","Compétence","Etablir les préconisations et les recommandations d'utilisation, de mise en service des équipements connectés","","300146","","Savoir-faire","Technique expert","","","",""
"405404","Compétence","Former les équipes de techniciens aux opérations de maintenance de premier niveau des équipements connectés","","300027","","Savoir-faire","Technique expert","","","",""
"405405","Compétence","Réaliser la pose des équipements connectés (caméras, éclairage intelligent…)","","300237","","Savoir-faire","Technique","","","",""
"405406","Compétence","Raccorder un équipement connecté au courant fort et courant faible","","300220","","Savoir-faire","Technique","","","",""
"405407","Compétence","Contrôler et gérer l'état des stocks de composants","","300260","","Savoir-faire","Technique","","","",""
"405408","Compétence","Réceptionner les équipements en vue d'organiser le déploiement","","300261","","Savoir-faire","Technique","","","",""
"405409","Compétence","Sélectionner les équipements connectés","","300236","","Savoir-faire","Technique","","","",""
"405410","Compétence","Superviser des opérations de maintenance à caractère préventif, systématique ou conditionnel","","300183","","Savoir-faire","Technique","","","",""
"405411","Compétence","Respecter les temps d'intervention et les temps de rétablissement","","300183","","Savoir-faire","Technique","","","",""
